,date,text,is_road_closure
119976,2018-09-11 16:38:00,prep rese para lluvias y vientos prolongados se esperan esperan cortes de energ a durante varios d a http twitter com ncemergency st atus 1039553043535151105,0
119977,2018-09-11 16:37:49,mike sprayberry take heed of evacuation order nceoc will stay activated fema is also onsite to provide support more resource are reporting to nc to be ready to respond tomorrow,0
119978,2018-09-11 16:35:34,cooper be prepared for lot of rain and wind utility say to expect to loose power for several day be #readync,0
119979,2018-09-11 16:34:50,cooper calling for a mandatory evacuation for barrier island don t wait until it is too late it could put your life and life of emergency responder in danger #ncwx #florence #hurricaneflorence,0
119980,2018-09-11 16:34:28,tengo un mensaje urgente para todos en carolina del norte el hurac n florence afectar a cada uno de ustedes http twitter com ncemergency st atus 1039552510023946241,0
119981,2018-09-11 16:33:26,cooper urgent message for nc resident hurricane #florence will impact every one of you it is a dangerous life threatening historic storm,0
119982,2018-09-11 16:32:17,roy cooper briefing on state prep for #florencenc live now http www ncdps gov briefing hurri cane update #ncwx #florence #hurricaneflorence,0
119983,2018-09-11 16:11:58,they are beginning to open a they do the list will be updated please continue to monitor the readync app,0
119984,2018-09-11 16:04:21,governor cooper will give a news conference on hurricane #florence preparation at 12 30 pm today watch it live http ow ly ctej30lm9sn #florencenc #ncwx,0
119985,2018-09-11 15:21:05,a reminder for while you are traveling over the next few day visit http www drivenc gov before you leave to get detail traffic info about your commute do not call highway patrol or 9 1 1 pic twitter com agmjxgmric,0
119986,2018-09-11 15:17:58,the area of atlantic beach emerald isle indian beach and pine knoll shore within carteret county are under a mandatory evacuation please stay tuned for additional update,0
119987,2018-09-11 15:02:14,please monitor your local medium a well a our social medium alert to receive statewide update for #florence,0
119988,2018-09-11 14:57:43,please monitor your local medium a well a our social medium alert to receive statewide update for #florence,0
119989,2018-09-11 14:48:55,new hanover ha issued a mandatory evacuation for wrightsville beach,0
119991,2018-09-11 14:33:21,when to evacuate start w local decision local official best know their community people those who may need extra time help to evacuate such a nursing home resident traffic,0
119992,2018-09-11 14:24:12,ncem and ncdps are working closely with county official on evacuation the voluntary evacuation wa issued and we encourage coastal resident to do so,0
119993,2018-09-11 14:23:52,to receive detail on evacuation please visit http www ncdps gov florence or download the readync app,0
119994,2018-09-11 14:22:08,a of this morning there is a mandatory evacuation for currituck outer bank corolla and carova in effect for detail about evacuation please visit http www ncdps gov florence,0
119995,2018-09-11 14:20:41,ncem and ncdps are working closely with county official and service on evacuation route etc the voluntary evacuation wa issued and we encourage coastal resident to do so,0
119996,2018-09-11 14:09:12,for direction or driving tip visit http www drivenc gov do not call highway patrol or 9 1 1 pic twitter com d0chrr12gf,0
119997,2018-09-11 14:06:02,mandatory nc evacuation for #florencenc county beaufort dare pamlico tyrrell beach atlantic indian emerald isle pine knoll shore ocracoke carolina kure wrightsville topsail currituck outer bank visitor oak island visitor holden visitor,0
119998,2018-09-11 14:00:53,daniel mandatory evacuation have been called for new hanover county carolina beach kure beach wrightsville beach a of 8 00am this morning voluntary evacuation wa called for uncw at 12 00pm yesterday and the entire county a of 8 00am this morning,0
119999,2018-09-11 13:35:33,beach community other coastal area are evacuating when to evacuate start w local decision local official best know their community people those who may need extra time help to evacuate such a nursing home resident area traffic,0
120000,2018-09-11 13:34:24,prep rese ahora posible impactos mortales marejadas peligrosas en el norte de obx cape fear lookout inundaciones este centro de nc vigilancias de tormentas y huracanes para toda la costa fuertes vientos la ca da de rboles apagones impactos en casi toda nc http twitter com ncemergency st atus 1039492068861779968,0
120001,2018-09-11 13:09:35,the goal with evacuation is to help people get safely and swiftly out of harm s way the is helping with evacuation transportation expert are monitoring traffic closely keeping all option open for getting people to safer ground,0
120002,2018-09-11 12:33:16,tues morn #florencenc update get ready now life threatening impact possible dangerous storm surge thurs sun 3 12 flooding inland eastern nc 15 20 central nc 6 15 storm surge hurricane watch for all nc coast dangerous wind will down tree knock out power pic twitter com puiu6x7aet,0
120003,2018-09-11 12:08:48,heavy rain is expected and tropical storm force wind will potentially be felt statewide bringing potential for downed tree power outage,0
120004,2018-09-10 23:34:02,just a reminder from our energy partner to make sure you are prepared for extended outage in your area #florencenc #hurricaneflorence http twitter com dukeenergy sta tus 1039250312903774208,0
120005,2018-09-10 23:10:45,listen to instruction from charlotte official county will determine if evacuation are needed and will communicate specific you can also download the readync app it will have evacuation information on there too,0
120006,2018-09-10 22:55:29,an extreme storm surge inland flooding from heavy rainfall is expected start building your emergency kit now to have it ready by wednesday evening download the readync app to receive mobile update #florencenc #ncwx,0
120007,2018-09-10 22:54:01,latest #florencenc update florence ha rapidly strengthened throughout the day is expected to continue building over the next 36 hour extremely dangerous wind condition that can cause widespread downed tree prolonged power outage are likely pic twitter com 70zqmspa6w,0
120008,2018-09-10 22:21:39,you will be notified by local authority if an evacuation is put into effect in your area you can also receive mobile update through the readync app,0
120009,2018-09-10 21:38:04,the ncdot is in the pre planning phase for #hurricaneflorence learn what measure they are taking to keep traveler safe before during and after the storm http ow ly lnh730llqdt #florencenc,0
120010,2018-09-10 20:41:59,si usted vive en carolina del norte necesita estar atento y debe tomar esta tormenta en serio http ow ly tyol30llnwo #hurricaneflorence #florencenc #ncwx,0
120011,2018-09-10 17:43:44,here is the main website url http readync org en index html you can download the app directly from there,0
120012,2018-09-10 16:21:13,on top of following nc emergency management channel and downloading the readync app find storm related resource on the ncdps website http ow ly xwpr30ll6td #florencenc #ncwx,0
120013,2018-09-10 16:13:28,several resource are available on the ncdps website http www ncdps gov florence,0
120014,2018-09-10 15:37:14,get more information on the readync app here http readync org en downloadapp html,0
120015,2018-09-10 15:19:23,todos debemos estar alertas y listos este no e solamente un evento que afecta la costa existe la posibilidad de deslizamientos de tierra e inundaciones tierra adentro,0
120017,2018-09-10 15:15:56,mike sprayberry it will be a big event but know utility are watching and will surge in and help get power back on a soon a it is safe to get there #ncwx #florencenc,0
120018,2018-09-10 15:15:55,revise su plan de emergencia ahora no m s tarde cuando llegue la tormenta conozca su ruta de evacuaci n y re na art culos importantes como medicamentos documentos importantes no se olvide de sus mascotas limpie escombros de su patio para que el viento no cause da o,0
120019,2018-09-10 15:14:34,cooper we are using this time to gather needed people and equipment locating strategic resource for this statewide event important that getting help from other state #ncwx #florencenc,0
120020,2018-09-10 15:10:25,cooper all of nc need to be alert and ready not just a coastal event flooding landslide can occur inland #ncwx #florencenc,0
120021,2018-09-10 15:09:17,cooper now is the time for you to review your emergency plan not later know evacuation route gather important item such a medicine document plan for pet clear yard of debris to avoid damage #ncwx #florencenc,0
120022,2018-09-10 15:08:51,nuestro centro de operaciones de emergencia ha sido activado y contamos con la ayuda de respondedores de emergencia expertos en la salud p blica compa a de servicio la guardia nacional y grupos de voluntarios in situ,0
120023,2018-09-10 15:07:29,cooper we are staging resource strategically eoc activating state emergency response team on site to work together #ncwx #florencenc,0
120024,2018-09-10 15:06:42,hoy quiero ser muy claro carolina del norte est tomando esta tormenta florence en serio y usted tambi n deb a hacerlo prep rese ahora,0
120025,2018-09-10 15:05:53,cooper our team is working with local and federal partner to make sure we are ready #florence is intensifying best preparation is common sense use coming day to get #readync #ncwx #florencenc #hurricaneflorence,0
120026,2018-09-10 15:04:28,cooper nc taking storm seriously and so should you have asked president for a disaster declaration #florencenc #ncwx #hurricaneflorence,0
120027,2018-09-10 15:03:26,cooper the forecast place nc in the bullseye of #florencenc the storm is rapidlly getting stronger nc face storm surge ata coast strong wind and inland flooding we are bracing for a hard hit #ncwx,0
120028,2018-09-10 15:02:18,roy cooper briefing on state prep for #florencenc begin #ncwx #florence #hurricaneflorence,0
120029,2018-09-10 14:23:50,just a a reminder news conference on hurricane #florence preparation at 11 watch it live at http content streamhoster com player lv unct v eoc #ncwx #florencenc,0
120030,2018-09-10 13:47:07,#florencenc update florence will continue to strengthen over next 24 hr increasing risk of storm surge at coast inland flooding from heavy rain strong wind could down tree cause power outage dangerous surf condition including large swell rip current #ncwx pic twitter com k9baf3uqaj,0
120031,2018-09-10 00:05:47,hurricane #florence update increasing risk of life threatening impact storm surge at coast flooding inland dangerous wind could down tree cause power outage landfall may be thurs if slows after landfall may cause heavier rain wind stay tuned for #ncwx pic twitter com yin6ola1kc,0
121448,2018-09-28 00:14:26,florence s slow motion havoc leaf thousand of evacuee in limbo http nyti m 2n6yqna by and chris dixon,0
121449,2018-09-22 22:30:54,hurricane florence ha gone but challenge for the carolina have just begun http nyti m 2pzyfpr by and with photograph by tamir kalifa,0
121450,2018-09-22 04:29:16,what s crazy is this is still what it look like in part of n c more than a week after hurricane florence hit with new area continuing to flood taken yesterday in burgaw still an unfolding emergency pic twitter com sls28tb6wm,0
121451,2018-09-19 13:27:42,the link to the belcher family s gofundme page for his child is now working http www gofundme com loss in the st orm randy d belcher http twitter com sherifink stat u 1041386688516435968,0
121452,2018-09-19 03:45:43,another tough day for north carolinian still rising river and people stuck where road in all direction are cut off by fast moving water you can maybe drive a total of five mile on this island john dixon of rocky point told me when the came to airlift his neighbor pic twitter com alyo4vorex,0
121453,2018-09-18 02:37:24,florence live update river still rising a storm push away http nyti m 2njplry with tamir kalifa,0
121454,2018-09-16 18:01:49,reader have asked how they might help out the child of randy deshun belcher written about in the nyt magazine version of lost in the storm randy s mother set up this gofundme page http www gofundme com loss in the st orm randy d belcher,0
121455,2018-09-16 16:21:38,nancy and george tillery evacuated from new bern nc after a tree fell into their living room this am police advised them to leave their hotel in kinston nc which is also expecting flooding it s nancy s 60th bday pic twitter com bjbyl5ezfm,0
121456,2018-09-15 15:47:41,torrent of water in town across the carolina and a guy with a boat http nyti m 2nheuru with and photo by and tamir kalifa,0
121457,2018-09-14 18:16:54,meghan margarum awaited rescue in new bern nc it wa white cap it looked like the middle of the ocean she told me callus donohue called 911 for her friend they re overwhelmed so she turned to social medium hour later boat volunteer arrived http www nytimes com 2018 09 14 u north carolina flooding new bern html,0
121458,2018-09-14 17:46:45,very sorry to hear about your loss thank you for listening,0
121459,2018-09-14 17:20:38,very kind of you to ask yes wayne s mother started this gofundme effort last year and it is still active http www gofundme com dillsdaileyfund,0
121460,2018-09-14 16:53:10,some listener and reader have asked about the dill dailey family in the podcast article lost in the storm wanting to know how they re doing and what might help wayne s mom keep a gofundme page for them and posted a one year update here s a link http www gofundme com dillsdaileyfund,0
121461,2018-09-14 16:36:30,thanks for your concern wayne s mother created a gofundme fundraiser for the family after casey died http gofundme com dillsdaileyfund,0
121462,2018-09-14 16:35:35,that s very kind of you to ask wayne s mother established a gofundme page for the family after casey died http gofundme com dillsdaileyfund,0
121463,2018-09-14 16:33:34,thanks so much yes he is aware of and appreciates the outpouring of sympathy,0
121464,2018-09-14 16:30:08,thanks i love your show it help to laugh every week especially when people are enduring difficult time thanks for giving u that,0
121465,2018-09-14 14:32:54,yup wayne s mother started one after casey died and it is still active http www gofundme com dillsdaileyfund,0
121466,2018-09-14 13:02:05,lavene painter 86 and her longtime friend ruby daniel 82 packed medication and evacuated to a holiday inn in va concerned about large tree falling around their inland home both have chronic medical condition i m too old to get scared now m painter said pic twitter com 8upkfesyrb,0
121467,2018-09-14 10:29:20,read the original story here http www nytimes com interactive 20 18 08 30 magazine hurricane harvey houston flood texas emergency html,0
121468,2018-09-14 10:29:19,today in the finale of a two part podcast one husband fight after a hurricane to rescue his sick wife when the official response system fails from the daily based on my story lost in the storm podcast here http nyti m 2mwz2rk produced by for,0
121469,2018-09-13 10:40:52,today part one of a two part podcast on how one family s hurricane rescue saga reveals frightening gap in our preparedness from the daily based on my story lost in the storm podcast here http nyti m 2n9lqm8 produced by for,0
121470,2018-09-12 20:41:18,people inland in n c are making preparation some grocery store shelf in raleigh and point north are empty of most bottled water and bread some type of fuel are hard to get pic twitter com xw50wpiv0b,0
121471,2018-09-11 01:37:49,this is such a good idea kanawha county holding tabletop drill to prepare for hurricane florence http wvah com news local kan awha county holding tabletop drill to prepare for hurricane florence,0
121472,2018-09-10 18:51:34,and tell your family member and neighbor who aren t on twitter http twitter com phegov status 1039205541640327169,0
121473,2018-09-10 16:36:07,re sharing this in the hope that wayne and casey s story might inspire idea in individual community and official about how to identify and get help to those in need in the path of hurricane florence lost in the storm http nyti m 2wpnmfw,0
122294,2018-09-29 17:52:17,gop leader have concluded that supporting kavanaugh s nomination in the face of sexual assault accusation will all but ensure that republican lose control of the house in nov even a their fortune may improve in some tough senate race http www nytimes com 2018 09 29 u politics kavanaugh republican midterm html smprod nytcore ipad smid nytcore ipad share,0
122295,2018-09-28 18:42:28,oh didn t he ramble rip http twitter com skooks status 1045742510637813762,0
122296,2018-09-28 18:04:25,feinstein the what grassley the two hour rule gotta love the profound byzantine weirdness that is the u s senate http www brennancenter org blog it not o nly rule holding judicial nominee,0
122297,2018-09-28 02:49:04,meanwhile http nyti m 2irk5vb smid n ytcore io share,0
122298,2018-09-28 02:41:43,meanwhile http twitter com nytpolitics st atus 1045494824080748544,0
122299,2018-09-27 20:55:03,the 430 p m news meeting is always canceled in hell http twitter com marclacey stat u 1045412359475531776,0
122300,2018-09-27 03:42:12,give it to me reuters http nyti m 2n6p8bc,0
122301,2018-09-27 02:49:05,my colleague in germany amid the neo nazi i spotted a man wearing a confederate battle flag t shirt why the flag i asked that s to show our solidarity with the american south he said read the whole piece here http www nytimes com 2018 09 26 wor ld europe germany far right neo nazi html,0
122302,2018-09-27 02:38:32,at lunch that day the prison is serving chocolate pudding a product mr cosby wa associated with a a pitchman for jell o http www nytimes com 2018 09 26 art s television bill cosby prison html smprod nytcore ipad smid nytcore ipad share,0
122303,2018-09-27 01:45:40,if you dont know who james karst is or what he s been up to but if you have even a passing interest in new orleans or southern history or trad jazz or gleefully hating the falcon read this thread http twitter com jameskarst sta tus 1044939900783652866,0
122304,2018-09-26 02:53:35,one of the reason we read prison literature is because we re all guilty and despicable one of the reason we read literature a such is to know what it s like to be a criminal a coward a refugee a pariah in other word human http nyti m 2n0cpfg,0
122305,2018-09-25 00:38:01,http www nytimes com 2018 09 24 u north carolina florence matthew disaster aid html,0
122306,2018-09-24 22:20:27,i don t even want to ask who the cornerback are in this analogy like new orleans the saint are resilient flawed and above all else never boring http s nola com 0ksdx1o,0
122307,2018-09-24 15:49:11,i doubt he would fire mueller but could limit him which ha always been the greater concern http politi co 2qbwchk via,0
122308,2018-09-22 15:44:02,,0
122309,2018-09-22 15:27:44,pic twitter com wjfnth5brm,0
122310,2018-09-21 14:22:18,unless you are a very stable genius,0
122311,2018-09-21 14:18:15,every day i have to tell someone that i live on confederate avenue and that cost to me is that it make me sound a though i am complicit in continuing to stigmatize my brother and sister in reminding them of this painful history http www ajc com news local atl anta resident sound off possible renaming confederate avenue whrzhze4lcbitjpxhc7aio,0
122312,2018-09-21 14:15:25,saddled with an unpopular president and getting little or no traction from a robust economy republican have settled on a blunt force strategy paint the opposition a wild eyed and dangerous http www latimes com politics la na pol midterm republican democrat liberal 20180921 story html,0
122313,2018-09-21 14:11:19,springfield rifle check artisanal hardtack check http twitter com civilwarmonito r status 1043112874770612224,0
122314,2018-09-20 10:24:57,soon the least popular offering including a ham and chicken loaf and a package of beef frankfurter that troop called the four finger of death got the hook http nyti m 2nnfcsu smid n ytcore io share,0
122315,2018-09-19 14:40:13,lagoon of pig waste are overflowing after florence yes that s a nasty a it sound http nyti m 2daumwx,0
122316,2018-09-19 13:58:18,post a recording,0
122317,2018-09-19 05:20:43,http www artforum com passage voice writer reflect on the iconic alt weekly 76575,0
122318,2018-09-18 13:00:27,we re at jungle hut and a huge bundle of drug or something just washed up on the beach and there are people like fighting over it after hurricane florence huge brick of weed are washing ashore in florida http savannahnow com news 20180918 giant marijuana bundle wash up on florida beach but dont try to keep them,0
122319,2018-09-18 12:29:31,nc town s jewish resident weathered flood but need kosher food for holiday http www thestate com living religio n article218565840 html,0
122320,2018-09-18 11:54:05,http www newsobserver com news local art icle218535790 html,0
122321,2018-09-18 03:21:37,atlanta business news http twitter com jay reef sta tus 1041878753746591744,0
122322,2018-09-18 02:33:15,in the nyt atlanta bureau we ve been spilling a ton of ink on the american south it struggle to face the ugly truth of it past so it is in spain here s on the plan to dig up franco http newrepublic com article 151257 digging franco democracy,0
122323,2018-09-18 00:36:04,when they started rescuing people from the trent court housing complex in new bern nc said go back and see what the story is here is the story http www nytimes com 2018 09 17 u hurricane florence new bern poor html smid nytcore io share,0
122324,2018-09-18 00:23:24,stuff mexican don t eat stuff mexican don t eat stuff mexican don t eat aguachile pic twitter com hezwwv9nk5,0
122325,2018-09-17 20:44:54,about the 40 acre hole in the ground into which atlanta hope to stuff amazon hq2 the 2bn in extra stuffing the city won t be throwing into it from http www myajc com news local gov t politics breaking lacking vote atl billion gulch project delayed y65t1y6tnfs2kcdqeselkk,0
122326,2018-09-17 15:15:12,thanks to and the daily crew for having me on today to tell a story from the storm called florence so many ppl of all race religion political tribe helping stranger and neighbor out here here s how you can help http www nytimes com 2018 09 15 rea der center how to help hurricane florence victim html http twitter com mikiebarb stat u 1041665624550850560,0
122327,2018-09-17 12:36:01,north carolina randomly in the pine pic twitter com o1ztn8aqwz,0
122328,2018-09-16 03:26:53,profoundly homesick http twitter com nolanews statu s 1040950266973941761,0
122329,2018-09-16 02:57:46,a snippet of correspondence from a dear friend u s army veteran in augusta ga this is how american patriot think and talk full stop pic twitter com tvx2f53a4s,0
122330,2018-09-14 18:17:20,new bern nc pic twitter com anyikbtpon,0
122331,2018-09-14 18:13:45,new bern nc i am told this downtown shop sold those life is good t shirt pic twitter com v5zjcxaq8v,0
122332,2018-09-14 13:58:04,new bern nc scarlatti chopin bernstein ludwig van will have to wait for florence pic twitter com hfu8j0dge6,0
122333,2018-09-14 13:42:35,new bern nc pic twitter com mdlzcvsr3l,0
122334,2018-09-14 11:04:01,this story from the 2015 flood may hint at what the carolina are about to go through again http www nytimes com 2015 10 05 u south carolina resident told to stay home a rain continues to pound region html,0
122335,2018-09-14 01:08:30,hey sarah can u pls email me at richard dot fausset at nytimes dot com thanks,0
122336,2018-09-14 00:38:51,this map show how the carolina became more vulnerable to hurricane http nyti m 2myhkzq,0
122338,2018-09-13 00:42:51,at the nyt we call this the test http twitter com brilliantbreee status 1039901024973193216,0
122339,2018-09-12 22:43:47,north carolina no gas at the speedway pic twitter com sghuvnnapx,0
122340,2018-09-12 03:02:53,you have to smoke em out you have to do story to get story http www nytimes com 2018 09 11 pod cast the daily woodward interview daily transcript html,0
122341,2018-09-12 01:33:08,a monster http nyti m 2mjq9g8,0
122342,2018-09-12 01:29:46,american have flocked to the nation s shore and have built extensively there in recent decade ensuring that any modern storm will do much more property damage than those of previous generation http www nytimes com 2018 09 11 u a florence power nears the carolina resident brace for the worst html,0
122343,2018-09-12 01:24:37,hang in there cackalackians if you have a florence story to share with the nyt follow this link http nyti m 2n9j3jn,0
122344,2018-09-10 22:56:50,methane make up only about nine percent of greenhouse gas but it is around 25 time more effective than carbon dioxide in trapping heat in the atmosphere about one third of methane pollution is estimated to come from oil and gas operation http nyti m 2n5ixhx,0
122345,2018-09-10 22:37:19,i think a trip to the coast is probably in my future james do you want to email me at richard dot fausset at nytimes dot com,0
124306,2018-09-27 20:12:03,a little humor at the south carolina maritime museum ahead of potential flooding in #georgetownsc pic twitter com zc0b0zxxv8,0
124307,2018-09-27 18:50:17,lorita enagudia pass the time by doing crossword puzzle in a shelter in marion county she s been in the shelter for two and a half week since evacuating nichols from #hurricaneflorence pic twitter com el4g0k7ach,0
124308,2018-09-27 18:47:13,a totally different site today in nichols compared to last week a water from #florenceaftermath went down some neighborhood road are still flooded pic twitter com ej7rqn0nws,1
124309,2018-09-27 18:45:09,marcus grant raise the flag at marion high school today is the first day back since the school closed nearly 3 week ago for hurricane florence pic twitter com varpz2dgyu,0
124310,2018-09-25 22:06:36,haha nooo saddest response ever,0
124311,2018-09-23 19:53:24,the midtown inn and cottage in myrtle beach ha opened it door for free to evacuee from flooding due to #florenceaftermath pic twitter com wxsrdnikqe,0
124312,2018-09-23 14:34:11,the is putting together this raft in georgetown to be able to ferry emergency vehicle in case u 17 flood #florenceaftermath pic twitter com z54gjmps4d,0
124313,2018-09-21 20:19:23,i finally got to work with the super talented yesterday make sure to check out her story on the small town of nichols which is underwater for the 2nd time http bit ly 2psejxa #florenceaftermath pic twitter com bv4etucna8,0
124314,2018-09-21 18:18:35,the scope of flooding in nichols is seen from the air with the #florenceaftermath pic twitter com gpxopcghrb,0
124315,2018-09-21 15:43:44,water overflow from the great pee dee river #florenceaftermath pic twitter com y1mtvhbegf,0
124316,2018-09-20 22:41:47,national guard soldier josh sarvis and marc bahan rest while traveling to nichols sc on a high water rescue vehicle pic twitter com gstwkryjib,0
124317,2018-09-20 22:40:02,nichols mayor lawson battle go up in a black hawk helicopter to tour the damage in his town pic twitter com gefwkzbsbg,0
124318,2018-09-20 20:55:10,image from nichols sc where the whole town is underwater #florenceaftermath pic twitter com mw8nolxanr,0
124320,2018-09-20 17:52:22,the town of nichols is completely underwater #florenceaftermath pic twitter com ruc3awio3c,0
124321,2018-09-20 14:21:41,the national guard wa unable to pas this bridge on highway 917 due to a partial collapse they found an alternate route but it will add 45 minute to their mission #florenceaftermath pic twitter com sure4quis6,0
124322,2018-09-19 20:06:12,president trump s motorcade go by during his visit to conway to ass the damage from florence pic twitter com fqmo4l5bhe,0
124323,2018-09-19 18:03:50,resident in conway are moving thing out of their home to prepare for more flooding in the next few day #florenceaftermath pic twitter com wm8kpcwhok,0
124324,2018-09-17 22:27:22,resident arrive home at bishop gadsden retirement community after being evacuated ahead of the hurricane to hendersonville nc since tuesday pic twitter com 5leefwciq6,0
124325,2018-09-17 18:47:04,business along king street are beginning to look back to normal after charleston escaped hurricane florence s impact pic twitter com irfhuhy4gy,0
124326,2018-09-16 17:01:19,the worst impact from florence i ve seen in #charleston is in the beer aisle at #chswx pic twitter com znbjhqyouq,0
124327,2018-09-11 15:40:09,the lane reversal on i 26 ha begun ahead of #hurricaneflorence #chswx pic twitter com gmq65fissu,0
124328,2018-09-11 13:50:32,large group of people waiting for costco to open this morning in west ashley to get supply for #hurricaneflorence #chswx pic twitter com iv00fvbzdp,0
124329,2018-09-10 15:20:39,the iconic coburg cow in #westashley just came down in preparation for #hurricaneflorence pic twitter com ny6wkk7i3l,0
124330,2018-09-10 13:38:44,shelf in the water aisle of publix on folly rd on james island starting to look a bit bare a #hurricaneflorence nears pic twitter com btzz0nveqm,0
125613,2018-09-26 22:10:31,lot of people never forgave getting rid of escape,0
125614,2018-09-26 18:42:06,robin j davis who resigned a wv supreme court justice after being impeached and is still being impeached anyway ha filed a federal suit against the governor and eighty some lawmaker for that impeachment,0
125615,2018-09-25 17:59:30,sweden wa always a sploid country,0
125616,2018-09-25 00:08:48,north carolina a slow spender state struggle to hand out storm aid http nyti m 2n021cb,0
125617,2018-09-22 18:37:55,maybe carnival season,0
125618,2018-09-21 20:18:50,wear a bama shirt and people will be so friendly they ll actually throw drink to you,0
125619,2018-09-20 16:04:15,i hear it wa his sister s idea,0
125620,2018-09-20 13:52:38,#mafa,0
125621,2018-09-20 13:13:18,i played in the wood all day every dang summer day when i wa a kid growing up in alabama you re immune to all of those thing when you re under 10 year old #science,0
125622,2018-09-19 10:41:01,the redneck yacht club fayetteville n c pic twitter com nkbmuvhfxy,0
125623,2018-09-17 15:06:48,river watching in fayetteville pic twitter com ocnte3efpw,0
125624,2018-09-16 19:23:32,alan doesn t eat oreo for lunch because he ha to,0
125625,2018-09-16 19:16:54,beef jerky ftw,0
125626,2018-09-15 01:29:31,come on plenty of clif bar and gatorade,0
125627,2018-09-14 21:26:00,gave proof through the night that our flag wa still there pic twitter com kd0pay4lw6,0
125628,2018-09-14 17:49:36,there are a couple of u i m in myrtle beach now is in columbia,0
125629,2018-09-14 14:02:12,jaime good morning glad you re safe i m an nytimes reporter here on the coast would you have a minute to discus the evacuation at wcti,0
125630,2018-09-14 13:33:24,cajun space force plz,0
125631,2018-09-14 00:28:24,http www nytimes com 2018 09 13 u african american hurricane florence displacement html,0
125632,2018-09-13 21:13:26,sweet ride pic twitter com rvffxk4wqi,0
125633,2018-09-13 16:44:35,myrtle beach pic twitter com yuvtqimu34,0
125634,2018-09-13 15:27:44,i need to do some further reporting on that,0
125635,2018-09-13 15:17:31,the bakery fridge in myrtle beach probably won t stay cold so they re handing out cake to first responder and you can fill in the blank yourself pic twitter com tkr0meqg1p,0
125636,2018-09-13 01:05:15,yes i remember and then a if it were all a dream back to the trailer in the sun herald parking lot,0
125637,2018-09-13 00:55:39,uh oh pic twitter com rvcfrxn3kw,0
125638,2018-09-12 23:22:33,current status http m youtube com watch v x3cwfo opcmi,0
125639,2018-09-12 16:27:42,http m youtube com watch v 45cywd mibgo,0
125640,2018-09-12 00:01:14,bring more gas,0
125641,2018-09-11 19:29:39,west va senate going through with impeachment of the full supreme court including the justice who ha already retired http twitter com bradmcelhinny status 1039595606069731328,0
125642,2018-09-11 13:52:37,carolina prepares http twitter com samwithans sta tus 1039501164788760577,0
125643,2018-09-10 21:09:17,thought and prayer,0
125644,2018-09-10 21:05:15,if you need more fact checking i can confirm that pop tart are hurricane essential,0
125645,2018-09-10 20:34:36,and joe exotic wa at one point in the running for a new home for the truck stop tiger,0
125646,2018-09-10 18:18:02,tofu,0
126766,2018-09-29 20:07:38,okay #nashville you re beautiful sorry we have to beat you this way #flyeaglesfly pic twitter com bkqvrvq28i,0
126767,2018-09-29 14:01:40,i know right love it,0
126768,2018-09-28 23:11:37,add about 20 more to the mix our crew is on the way,0
126769,2018-09-28 20:01:13,nashville bound to cheer on my #travel thought i have never understood airplane zone window seat should be zone 1 middle zone 2 and so on so much time wasted saying sorry i m in the window seat and doing the aisle shuffle #why,0
126770,2018-09-28 02:12:09,i d like to thank the for bringing this duo back together missed you #stepbrothers pic twitter com vz0dqyypvl,0
126771,2018-09-27 12:42:59,#icymi do you know this woman if so you can send a tip anonymously and be eligible for a cash reward if your tip lead to an arrest #lesm #lcsdnews http twitter com lcsd news stat u 1045068802382336000,0
126772,2018-09-22 22:27:44,did you know #lcsdnewd had a bomb squad if you or your kid ever find something like this please don t touch it call u and the unit will come make sure it s safely removed #sctweets http twitter com lcsd news stat u 1043626779108356096,0
126773,2018-09-21 18:40:03,thanks for the follow i wa just listening to zombie alien vampire dinosaur last week never get old,0
126774,2018-09-21 01:34:44,#breaking we ll continue to release detail a they become available #lesm #lcsdnews http twitter com lcsd news stat u 1042949863485435905,0
126775,2018-09-20 20:53:06,#icymi our fugitive task force worked around the clock for two week to track coburn to the glendale arizona area lexington county sheriff jay koon said we alerted u s marshal to his whereabouts and they were able to arrest him at an apartment without incident #lesm http twitter com lcsd news stat u 1042795667406680064,0
126776,2018-09-19 20:58:56,if you didn t make it out today you still have tomorrow to help u and send athlete to the game #lesm #lcsdnews http twitter com lcsd news stat u 1042373548172619776,0
126777,2018-09-19 18:55:46,hahaha i ll leave that to you,0
126778,2018-09-19 15:56:14,haha don t you start this all over,0
126779,2018-09-19 15:55:58,my thought exactly after yelling a lot and then photographing it,0
126780,2018-09-19 15:55:35,that s a solid response i considered it,0
126781,2018-09-19 15:55:15,haha,0
126782,2018-09-19 15:55:05,my panic is considered harmful to my health so i m not sure about that haha thank you,0
126783,2018-09-19 03:05:55,right outside of my garage only noticed it because there wa movement near my foot,0
126784,2018-09-19 03:00:40,i don t know i feel like i won in the fear category that s a competition i d gladly lose but unfortunately i did not,0
126785,2018-09-19 03:00:11,hahaha that s messed up thor will protect me,0
126786,2018-09-19 02:59:08,thanks oh i did i do not mess with snake,0
126787,2018-09-19 02:50:17,right it coiled up after i took the photo like it wa going to strike i wa outta there,0
126788,2018-09-19 02:49:35,no to the no no no,0
126789,2018-09-19 02:36:49,a a friend tried to tell me it wa venomous so now i m living in terror b your house wa listed for sale approximately 3 minute later correct,0
